fips,slaves,urbanicity,prison_rate,blackpop,prison_type,unemp,mhi,pm,rentburd,gini,singpar
12029,27.901353965183752,rural,992.06,12.132936507936508,No Prison,6.2,35749,7.799367563216981,31.1,46.3,9.481025418797957
12031,39.16042569964525,urban,1286.44,29.780099320430637,Has State,5.8,49565,9.437568724870186,32.9,44.4,10.959320156502164
12033,33.997919556171986,small/mid,1363.31,22.8149730543283,No Prison,5.6,45735,9.128686079775417,31,45.1,10.252563776591236
12037,27.310924369747898,rural,1260.01,18.23073894211839,Has State,4.7,38220,8.130280490255522,24.8,45.1,8.957092166724431
12039,57.56704980842912,small/mid,1366.28,56.87772925764192,Has State,7.2,36637,10.147465745082545,33.8,44.3,16.159938681655596
12045,36.23789764868603,small/mid,956.67,22.73939839941128,Has State,5.3,41320,8.318090571410483,30.4,44.1,9.582940441111743
12047,33.63023591718825,rural,609.32,37.0133223174636,Has State,6.5,33497,9.160135093970668,33.2,45.3,13.016863671371436
12053,16.666666666666664,suburban,829.36,5.590847597200164,Has State,7,43103,7.172661621915224,33.5,42,6.2579242890780655
12057,18.919825561891983,urban,753.07,16.416632927881146,Has State,5.1,51710,8.154880000889882,32.4,46.5,10.5323334640448
12059,8.080808080808081,rural,1487.35,8.665427208794762,Has State,6.2,35202,9.425540219267939,34.1,46.8,9.79940954399058
12063,48.02625134685082,rural,1153.09,29.176456040558925,No Prison,5.9,36751,9.716586101393453,30.1,44.1,11.320643178056278
12065,64.54029971648441,small/mid,1223.01,37.3292199206699,Has State,6,42210,9.78724790861027,33.9,48.6,10.504730605170494
12069,35.4422207876049,suburban,732.5,11.51550420706445,Has State,5.5,49711,7.033316821084247,33.4,42.5,7.286825753224375
12073,73.63687920278701,small/mid,1119.05,31.90673120074893,Has Federal,5,46405,10.152130998412332,37.3,46.8,10.24596642953457
12075,25.266704098820885,rural,1135.84,9.799237185129302,Has State,5.8,36005,7.67973225083249,30.9,44.4,10.027194756293145
12077,35.75840768702814,rural,1344.84,22.845757927942888,Has State,5.9,39623,8.83386072746988,21.2,50.9,12.535837230812142
12079,54.62141663452886,rural,1107.23,41.416916416916415,Has State,6.1,34360,9.329480079116067,39,46.6,13.158090724447392
12083,61.7261005924033,small/mid,1369.19,14.452376265321135,Has State,6.5,40053,7.8917141860856,32.7,43.6,8.303590995898688
12086,2.4096385542168677,urban,450.96,16.704832390313136,No Prison,5.9,43687,7.341241602988831,39.4,49.9,10.952116161397326
12089,44.2371020856202,suburban,706.13,6.347042184733725,No Prison,5.1,55707,8.925949654393408,31.3,41.9,8.878962423102543
12093,8.536585365853659,rural,2017.33,10.319242800994626,Has State,6.3,35787,6.06410412981724,31.5,46.7,11.082312284008797
12107,38.60619469026549,rural,1886.23,17.08672492909355,Has State,7.6,32351,7.733094248612308,35,46.9,9.27298362315173
12109,33.015141540487164,suburban,580.04,5.723971213426324,No Prison,3.9,71896,8.05864134950782,31.3,48.6,6.324194674681968
12113,25.018248175182485,small/mid,677.77,7.67956795679568,Has State,4.8,59289,8.975271405458368,29.2,40.3,8.373645704233798
12117,16.514690982776088,suburban,526.44,11.478963734636022,No Prison,4.9,57357,7.478114614449124,32.5,43.9,8.999825246111726
12121,36.25705601389492,rural,1517.99,15.37839526592421,Has State,5.5,37368,8.857560841606167,29.4,42.7,10.593118863255368
12123,9.031791907514451,rural,1607.06,23.251042877658485,Has State,6.7,39116,8.487389182483046,26,44.3,12.209857490547327
12127,25.647668393782386,small/mid,928.29,11.731953729437391,Has State,5.8,42334,6.969817284300649,36.9,45.6,8.487942473481388
12129,41.1060232476224,small/mid,662.83,16.529344073647874,Has State,4.7,48703,9.097385286905972,29.1,38.7,8.203677510608204
12131,14.520908791570628,small/mid,949.52,6.145874652915509,Has State,4.7,47875,8.775968694068547,32.4,46.7,6.7993289216143165
13001,17.780429594272075,rural,801.17,19.641626464507237,Has State,7.3,39588,10.486950942119373,23.1,44.6,10.165652718267198
13007,70.05015045135407,small/mid,396.04,46.28712871287129,No Prison,7.3,34455,10.89162524231984,36,53,12.700157841011576
13009,54.29610046265697,rural,958.52,42.285841241628845,Has State,7.7,38015,11.826714644141617,40.6,43.6,11.207736190343676
13011,23.07202039515615,rural,535.16,2.943389915544778,No Prison,5.6,44146,10.533773108328766,33.3,42.1,7.299142793400743
13015,27.23225642330196,suburban,1020.6,11.061221475518796,No Prison,5.9,50900,11.487538657561679,27.7,43,8.581568889158527
13019,12.431654676258992,rural,750.06,11.084257021418452,No Prison,7.2,35518,10.755956028174168,33.4,46.9,10.104972812542773
13021,41.67945491375606,small/mid,1189.03,54.955625018845545,Has State,6.7,38870,12.497007020885832,36.3,48.5,13.033791942313906
13027,51.63624921334172,small/mid,728.74,35.60728744939271,No Prison,6.1,36820,10.638155485123864,33.2,46.4,12.275137619287733
13029,59.25280199252801,small/mid,363.76,15.278082131743876,No Prison,5.3,69650,9.998256593741834,29.6,40.4,12.693682955899881
13031,38.1439661256175,rural,1062.73,29.593974743756725,No Prison,6.1,36544,10.580883781154064,39,47.1,10.021955314477593
13033,70.21264200407806,small/mid,1471.6,48.265856017686886,No Prison,8.2,36977,10.859327889166165,31.5,44.3,15.600204760685948
13035,47.5135553834237,suburban,774.61,30.392342087033185,Has State,6.7,44166,11.58677701013899,36.6,35,8.477049615282569
13037,55.58721758599634,rural,645.72,62.87128712871287,Has State,6.2,30972,10.754255937091626,27.9,47.2,14.186329806666311
13039,76.43911439114392,rural,546.17,19.58614864864865,No Prison,5.6,52706,8.951705704728859,27.9,39.6,10.26403017487713
13045,15.528312901342673,suburban,787.94,20.13474219845267,Has State,6.7,45453,11.069398889047402,31.7,43,8.703428470665289
13047,13.970877607241244,small/mid,874.02,2.9456924857676046,No Prison,5.2,50979,11.349813721452373,26.5,39.7,8.849256900212314
13049,31.29213483146067,rural,580.27,35.944551901998715,No Prison,6.4,37037,9.230177729735988,29.6,44,12.058184330261813
13051,47.69835389620848,small/mid,1058.58,40.44680607930522,Has State,5.9,48885,10.228055617460878,32.5,48,11.746199302472395
13053,47.57633258582025,small/mid,320.59,18.701021135122296,No Prison,8.8,41066,11.161851951330032,32.1,37.7,10.5666109034507
13055,28.667131891137476,rural,1782.06,11.828624650729587,Has State,6.2,38063,11.178344088206911,27.8,40.3,11.45272867025365
13057,10.619077141085821,suburban,371.97,6.6198878332351665,No Prison,4.7,74885,11.253910387686384,29.1,40,8.903367454592113
13061,46.045370938074804,rural,1529.75,64.24929178470255,No Prison,11.8,25941,10.332255,32,55.1,14.190689695795536
13063,27.451858486341248,suburban,840.92,72.0369420215495,No Prison,7.7,41731,11.926272776743263,35.1,37.9,18.297992969724458
13065,14.658831211230819,rural,1135.84,28.094575799721838,No Prison,7.1,31848,9.61417730882353,24.8,45.1,12.782586053511826
13067,26.815054065440247,suburban,528.66,28.64419398934012,Has State,5.1,70097,11.841386623747507,29.6,43.7,9.147265629711226
13069,23.02882945467176,rural,914.01,29.38775510204082,No Prison,6.8,34775,10.657149763919561,29.4,46.4,11.913104414856342
13071,8.358662613981762,rural,805.67,23.593554660369495,No Prison,6.4,34151,11.242025981990292,34.1,43.9,14.381838762419822
13073,69.92411467116358,small/mid,458.82,17.70779987667353,No Prison,5,75232,11.658089378005053,27,38.9,6.722117597823813
13077,49.296062028157515,suburban,640.42,17.89349654698393,No Prison,5.3,67268,11.400988563641794,29.3,38.1,8.406080674292594
13079,55.505004549590545,small/mid,223.35,21.690035984613477,No Prison,6.3,43559,11.74985270616487,30.9,42.7,9.939231393454708
13083,9.775171065493646,small/mid,865.6,1.3961280714817572,No Prison,5.5,43632,10.715022847331005,29.6,42.7,7.6697478511804285
13085,8.45435684647303,suburban,636.9,1.0391525878251542,No Prison,5.1,60195,10.260197555695406,29.3,40.9,8.293612964728313
13087,49.68964938768663,rural,1518.62,43.49570200573066,Has State,6.8,37661,10.802366257702678,31.9,45.1,14.047386635903807
13089,25.621316935690498,suburban,641.92,55.88763422785611,Has State,6.1,53994,12.13117156059919,32.3,45.9,12.212823745515355
13091,46.95791399817018,rural,1159.09,31.81143543713337,Has State,8.4,34611,11.166719532614254,27.6,49.9,9.564436461607544
13093,45.643153526970956,rural,1029.83,51.06699224970803,Has State,7.6,32323,11.57654514193282,33.2,46.9,14.90508658762037
13095,73.28511151295962,small/mid,1696.96,71.68873894288063,Has State,7.8,34799,11.63695591018173,33.5,49.6,16.543878656554714
13097,24.141669678352006,suburban,1267.31,46.04191288198548,No Prison,6.4,58443,11.438636479927947,30.8,38.4,11.78616562149789
13099,65.97820783867296,rural,1631.81,50.77629911280101,No Prison,7,31935,10.387647462298682,29.4,48.2,14.1400046312131
13101,21.059691482226693,small/mid,385.36,5.086705202312139,No Prison,4.7,34414,9.412915671471172,24,52,10.195852175443616
13103,45.5310199789695,small/mid,533.12,14.065072520580166,No Prison,5.1,63255,10.28851607375055,27.4,38.4,9.427812650893289
13105,54.73976804370747,rural,1156.12,31.015553522415367,No Prison,7.5,35814,10.543944583445256,31.7,46.5,9.05422446406053
13107,25.46742767171817,rural,1302.36,34.677930306230195,Has State,8.8,31772,10.990951539513274,30.1,47.8,10.060041661561083
13111,2.7826425374586496,rural,710.06,0.9397841977027498,No Prison,6.2,39796,9.70660516472786,32.1,40.9,6.831783445354939
13113,28.6504895700298,suburban,525.91,23.68696379995815,No Prison,5.2,80588,11.589966647641399,27.9,40.7,7.583832089858162
13115,38.91411648568608,small/mid,1584.11,14.732580370483428,No Prison,6.7,41130,11.636096796463764,30.6,46,10.134469367646206
13117,11.485352948767583,suburban,296.54,3.512778684067428,No Prison,4.6,97886,10.97265133513831,27.9,38,6.4602252796507775
13119,17.760043284187745,rural,1088.27,10.10029162813856,No Prison,6.3,40156,10.628739133076575,30.7,44.8,8.411801632140616
13121,18.771348993641286,urban,719.75,43.68950351934398,No Prison,6,59911,11.997354893772693,30.2,52.5,10.565311660899157
13123,2.483640690065437,rural,556.24,0.730419148218901,No Prison,6.1,43907,10.096705041938225,33.3,43.8,9.06258114775383
13125,31.10381616741896,rural,307.53,9.994874423372629,No Prison,6.7,40732,11.077932,21.6,42.3,7.935836534762587
13127,73.00077140653124,small/mid,1042.16,27.836842205722355,No Prison,6.1,46377,9.050860256053147,29.6,47.9,11.21736702498953
13129,20.756948551153165,rural,1142.36,4.439511653718091,No Prison,5.9,44580,11.426687685697203,29.4,39.8,8.412366714890425
13133,66.37685741384762,rural,1250,40.929487179487175,No Prison,6.7,43326,11.088460013322491,34,53.4,13.110215333043186
13135,19.71406491499227,suburban,409.81,27.4806697849565,Has State,5.2,61797,11.616853718578527,32.1,39.3,10.054493973235472
13137,13.191418035534696,rural,398.78,4.749416202622597,Has State,5.7,44400,9.848762437404154,30.1,42.6,9.423328063784453
13139,13.463591714712791,small/mid,611.96,8.121618679803591,No Prison,4.9,54578,10.754480838689162,29.9,42.5,10.565849697327625
13141,67.56061109266025,rural,674.24,75.88715400993613,Has State,9.8,28328,11.198407731267247,34.1,46,17.030136017287592
13143,7.535373478117801,suburban,852.98,5.362381832011301,No Prison,6.6,41167,10.950453815838193,30.5,43.2,9.837622258095148
13145,56.31916132789749,small/mid,480.59,17.684842883548985,No Prison,5.3,65887,11.170961994101035,30.6,47.2,8.90783064818284
13147,24.898158709467168,rural,1035.14,20.798722044728436,Has State,6.2,39567,10.686185112355107,30.6,46.9,12.359297613687529
13149,36.01537475976938,suburban,728.57,10.650417273811101,No Prison,6.4,41514,10.908689164681865,34.8,42,10.478209359089835
13151,42.18837600448514,suburban,381.88,42.858501848227874,No Prison,6.2,65437,11.702323500529074,30,36.5,10.903024256203079
13153,68.89372878098776,small/mid,748.35,31.53728704596593,Has State,5.9,55860,12.053081493521631,29.5,41.3,12.135452090933448
13155,14.479105356091818,rural,1195.15,28.256786750896364,No Prison,8.4,35284,10.857044455732947,31.5,44.7,11.43024675592112
13157,31.390853371051392,rural,650.41,7.499327579040028,No Prison,4.9,56102,11.048950462782903,29.2,41.9,9.721115537848606
13159,64.73052220050265,suburban,711.83,20.619977037887484,No Prison,5.5,46398,11.547307294356596,34.8,45.5,10.455985287442717
13163,59.1545160974655,rural,1622.8,54.64080744112408,Has State,9.1,32023,11.035365081524647,35.5,47.5,15.059207196648863
13167,29.08530318602261,rural,672.58,36.79302965453989,Has State,7,30794,11.07066867828875,30.8,46.3,12.736498871780471
13169,65.76260019765016,small/mid,1133.22,25.445968660196282,No Prison,5.5,52777,12.283200444165095,31,40.4,10.165385020541452
13175,46.71334667047728,rural,948.11,37.57579818419378,Has State,7.6,36960,11.343745143771757,35.1,46.9,16.04293758798686
13177,68.74652584769316,small/mid,323.01,21.29306808859721,Has State,5.3,68636,11.55427819937432,29.2,40.8,10.645921735030646
13179,72.50297973778308,small/mid,633.81,42.90587125335656,No Prison,6.3,39612,9.973617522307967,30.8,38.9,18.20180796481798
13181,69.22652948741504,small/mid,603.04,33.0214181742566,No Prison,6.8,39089,10.548490565310223,28.6,42.6,9.782930606899827
13185,45.703943608306346,small/mid,674.4,36.647324306898774,Has State,5.9,37699,10.385893714544792,32.9,44.8,12.267706642935664
13187,9.33852140077821,rural,396.03,2.105949774029726,No Prison,5.4,48101,9.864451316011984,35.7,43,8.92369140214421
13191,73.26000721240534,small/mid,620.48,35.964609904630585,No Prison,6.5,38770,9.126806203130533,29.6,42.4,11.144956564540049
13193,57.580778790389395,rural,712.84,62.910947973188634,Has State,9.2,30696,11.572910740173173,34.9,44.6,15.56855324089759
13195,33.574919939322434,small/mid,705.1,9.204317405217768,No Prison,5.6,40735,10.899786517471775,28,40.8,12.899702085402184
13197,47.75372124492557,small/mid,473.76,31.94241982507289,No Prison,8.5,35265,11.00614671677307,24.7,44.1,12.532991114179646
13199,57.064579256360084,suburban,1283.7,40.63278713282489,No Prison,8,37866,11.111009752207957,37.5,43.9,13.719685756575203
13201,35.73422668900056,rural,879.93,28.49843883054215,No Prison,5.5,35357,10.469051078109617,30.2,47.3,11.56508509613493
13205,36.88486536675952,rural,1135.04,49.31965811965812,Has State,6.8,34139,11.223508487579753,29.7,43.1,14.546333212516613
13207,63.79364382874695,small/mid,847.65,24.864376130198913,Has State,5.8,53070,11.762271563883832,35.5,47.2,12.472308373947719
13211,70.08102430729218,suburban,1537.37,24.474288743594276,No Prison,5.5,51081,11.305316837267705,26.6,43,10.25519886878376
13213,20.358605110828744,small/mid,675.73,0.9475728155339807,No Prison,7.4,43142,10.683148339523148,31.9,41.1,7.644810349897089
13215,44.89266763145201,small/mid,975.47,47.1339549761603,No Prison,7.5,41828,11.461458185070944,31,47.6,16.84158901422266
13217,45.09776536312849,suburban,1069.51,45.14173546561977,No Prison,6.8,51177,11.604756111577558,32.5,41.3,12.092226203458482
13219,50.45462649313603,small/mid,232.8,5.431971029487843,No Prison,4.4,76371,11.137404258913879,24.6,44.4,5.938541948274309
13221,65.06191012208849,small/mid,694.88,17.814276689829438,No Prison,5.6,43428,10.841354008545272,30.1,42.6,9.606556862685265
13223,8.127308894572321,suburban,242.81,18.734459984459985,Has State,5.2,62658,11.298161832762291,31.2,32.9,9.493308932860574
13227,4.968693193294284,suburban,489.6,1.2399552977489225,No Prison,5.3,56289,10.375366619731704,29.3,42.9,6.895052604121381
13229,11.809427268119615,rural,720.5,8.944099378881988,No Prison,6.3,39648,10.130343995223015,29,44,9.271943739209638
13231,46.854534629886885,suburban,398,10.009314929291218,Has State,5.7,56233,11.277613389867717,28.5,40.8,7.818101634507878
13233,38.76092136616362,rural,720.03,13.156982788494858,No Prison,6.7,39402,11.16789053363966,28.9,38.3,10.258107213765719
13237,70.49876543209876,rural,1138.58,29.244326600639475,No Prison,8.1,44323,11.549842694203171,29.8,47.5,11.479910157224856
13239,46.44184052586453,rural,1165.5,53.45765345765345,No Prison,6.9,29921,10.494933,43.7,46.1,11.270407100967605
13241,6.297768266585142,rural,576.01,1.7897551944044434,No Prison,6.7,40834,9.104066340676198,37.1,44.9,7.401968324253863
13243,46.6722390554801,rural,1520.74,64.30875576036867,No Prison,9.1,30505,10.602479995260666,29.8,46.9,14.17294532008154
13245,39.414583724863746,small/mid,1452,56.475447858452434,Has State,7.4,40821,11.95752084075333,33.6,47.3,15.393404724576834
13249,50.67990502913878,rural,461.4,20.086127345432175,No Prison,6.7,41737,11.217471927866209,25.4,44.1,11.945387747269104
13251,54.74981870920958,rural,1462.88,43.810043668122276,No Prison,8.3,35911,10.418810483326471,29.6,44.4,13.234058832451703
13255,43.90159788481435,suburban,1377,35.31323657114502,No Prison,8.1,41250,11.451675948670658,35,42.9,12.83506780195522
13259,58.739383102369246,rural,872.16,38.58159283910948,Has Federal,6.9,28977,10.774401783341679,38.6,53.4,13.954422086452
13261,51.86677980483666,rural,1034.84,54.6068089786532,Has State,8.4,33802,11.430362348681571,33.4,45.8,13.820592430980952
13263,63.18301997649824,rural,1063.06,57.1394056535395,No Prison,7.7,33510,11.113462811429415,29.2,46.1,12.554679380086947
13265,62.16452105607681,rural,1968.5,63.38582677165354,No Prison,7.8,28952,10.851282999999999,22.8,48.9,13.84107588827542
13267,26.58547794117647,rural,1084.67,32.47203134760634,Has State,6.2,37163,10.426809232865764,24.2,42,10.716810405768415
13269,39.963321107035675,rural,1253.98,39.883960321916526,Has State,9.2,32041,11.309863300574712,23.2,47.3,12.007926628856787
13271,30.81459638776262,rural,852.92,36.057441253263704,Has State,8.7,31149,10.669765475907308,26.1,47.8,11.42211914118122
13273,46.34146341463415,small/mid,1611.48,62.38710819904374,Has State,7.5,32342,11.222642052322477,39.4,47.6,15.992654527612098
13275,57.99739921976593,rural,853.34,37.81162946507281,No Prison,7.3,40449,11.698342439941854,33.2,49.6,9.40057636887608
13281,4.392029280195201,rural,765.55,1.6427432216905902,No Prison,7.9,39782,9.2306325002383,34.8,43.7,5.949683746276582
13285,61.50534989546181,rural,1330.14,36.99982411397414,Has State,6.1,41289,11.090394712953863,31.8,42.2,11.812982930981796
13289,63.91826923076923,small/mid,1175.8,41.81680257917694,No Prison,9.1,36086,11.87800337934105,35.2,43.6,11.372866585253826
13291,2.6285973260820303,rural,727.21,1.2065118585240888,Has State,5.4,42782,9.480083976574212,29.4,42.5,6.554597082221842
13293,49.32391523713421,rural,1004.42,29.63051536529953,No Prison,7.3,37864,11.276145433649901,32.6,42.8,9.10824988078207
13295,15.225153739337433,small/mid,1041.6,4.857006996807282,Has State,6,42249,11.096379013262638,28.6,41.7,9.904292919264526
13297,41.72837276503522,suburban,999.44,17.325361200729414,No Prison,5.4,57312,11.379336111709303,32.2,39.7,8.472950033212783
13299,17.136363636363637,rural,1566.06,30.482309374024002,Has State,6.5,35270,9.966723330369263,31.1,44.7,9.324273310683276
13301,54.77596741344195,rural,1176.12,62.3341375150784,No Prison,7.8,32350,11.008439360746372,33.4,47.9,15.024937067773687
13303,51.44117183808474,rural,1430.67,54.78356566397652,Has State,7,36499,11.347512148776788,32.9,45.6,11.62113437803356
13305,27.380952380952383,rural,907.59,20.399337995835783,Has Both,7.3,41466,9.977096751069404,29.3,42.3,8.434618608549874
13307,45.46719681908549,rural,305.44,43.860720830788026,No Prison,9.4,35770,10.926812922827263,19.3,45.8,10.860061329557935
13309,32.599265932599266,rural,385.42,42.15136650315347,No Prison,10.9,30926,10.712735237585843,28.2,50.9,10.63597366694674
13311,7.933634992458521,rural,649.24,2.4261062702887406,No Prison,5.2,43598,9.768307008068973,32.9,43.9,4.952502935211869
13313,17.238976808997712,small/mid,929.37,4.127881040892193,No Prison,6.4,45921,11.230876167750019,29,43.7,10.782119332352753
13315,19.905437352245865,rural,750.75,39.756423089756424,Has State,7.9,32480,11.076924214176328,36.4,47,11.006342891959298
13317,69.64098073555166,rural,1240.15,43.50594938830233,Has State,7.3,34031,10.640684969513368,36.8,44.2,11.180287405605434
13319,41.456911262798634,rural,871.84,40.71490845684394,No Prison,7.4,38103,11.911620476558422,29.7,41.9,12.594668712013101
13321,22.873688020267824,small/mid,1073.63,29.36876570471332,No Prison,6.5,39560,11.565180354823877,33,44.4,10.748387096774193
16059,0,rural,NA,0.730093543235227,No Prison,6.9,40087,6.017728624429802,32.6,44.7,6.259541984732825
17001,0,rural,NA,4.243052875337707,No Prison,4.9,47264,10.2448583436168,28.7,44.3,7.941670930487537
17003,0,small/mid,NA,35.496655932623234,Has State,9.1,32922,9.97873918055726,22.8,53.4,13.182928419396463
17005,0,suburban,NA,8.079172289698604,Has Federal,5.3,50206,10.391559105956537,25.2,41.6,8.392673300197007
17007,0,small/mid,NA,2.4798387096774195,No Prison,6.5,62382,10.280793858536045,26.8,41.1,11.357623857623858
17009,0,rural,NA,25.161550888529888,Has State,3.5,53516,10.065394542890205,21.8,40.1,8.02324903730336
17011,0,rural,NA,1.1261478975350412,No Prison,6.4,51275,10.39369760285074,27.5,41.4,8.874576271186442
17013,0,suburban,NA,0.5784280367471929,No Prison,6.7,51109,10.464131228232972,26,40.5,5.979707366886223
17015,0,rural,NA,1.45075371188938,Has Federal,5.4,50432,10.213788637892815,27.2,42.2,7.802059171797043
17017,0,rural,NA,3.9249356065252052,No Prison,5.6,46647,10.225890387472365,24.4,39.7,9.161178705051777
17019,0,small/mid,NA,12.700446056115041,No Prison,5,50813,10.660995801309902,34.6,47.3,7.793384685092886
17021,0,rural,NA,2.3543123543123543,Has State,6.6,49041,10.452846379485706,27.2,44.5,8.714581400328314
17023,0,rural,NA,0.6661956192591096,No Prison,6.2,50700,10.801474034489086,24.6,40.8,8.705178758976041
17025,0,rural,NA,0.7487018476029464,No Prison,7,43577,10.340150144200175,20.1,42.9,8.56523756280848
17027,0,suburban,NA,5.013002600520104,Has State,4.5,64030,10.484952723229169,23.4,38.3,8.725823121216596
17029,0,rural,NA,4.720236287851602,No Prison,6,42613,10.59523134919807,34.1,48.7,7.306555550172004
17031,0,urban,NA,23.59532283292448,No Prison,6.2,56841,12.173661553228875,31.3,48.6,10.20031367460083
17033,0,rural,NA,7.340907285294351,Has State,5.9,49856,10.948785551752035,27,41.7,8.293659490946876
17035,0,rural,NA,0.8629515869533422,No Prison,5.2,51505,10.61956721287577,23.5,39.6,8.085846479855881
17037,0,suburban,NA,7.892545625793418,No Prison,5.5,56874,10.338831877580613,33,40.8,8.341090519308342
17039,0,small/mid,NA,1.2644787644787645,No Prison,5.5,54796,10.478525364811013,23.8,41.2,8.913922615539953
17041,0,rural,NA,0.7826512310451654,No Prison,4.9,53213,10.614881915913202,24.1,38.5,7.7817705615418875
17043,0,suburban,NA,5.390429579557035,No Prison,4.8,81616,11.588711314227615,28.7,43.3,6.301074883981723
17045,0,rural,NA,0.7456579067018277,No Prison,6.2,50306,10.81189062566845,31.2,43.1,9.5054955805769
17047,0,rural,NA,0.9542943244600702,No Prison,5.9,48329,10.513339811537886,26.4,41.5,7.757714617890862
17049,0,rural,NA,0.5821415474880821,No Prison,4.8,53077,10.575169964708973,23.9,42.8,6.610259122157588
17051,0,rural,NA,7.614852108244179,Has State,6.5,41838,10.275652322479848,27.2,42.8,11.630231105559025
17053,0,small/mid,NA,1.2396694214876034,No Prison,5.3,53151,10.224369793948025,23.9,39.5,8.529501390338092
17055,0,rural,NA,0.6879043485382033,No Prison,8,43428,10.149842826610659,27.9,41.1,10.340127625302026
17057,0,rural,NA,5.472420393248652,Has State,7.6,44649,10.411030621319851,27.5,40.3,9.761711345789331
17059,0,rural,NA,0.7931472081218274,No Prison,6.6,40817,10.121054614270385,26.4,49.1,8.427969654892493
17061,0,rural,NA,1.787814631851329,Has State,6.1,43943,10.333629105872143,25.6,41.2,8.925413533525646
17063,0,suburban,NA,1.576277328179732,No Prison,7,71928,10.610506650671747,28.4,34.7,9.32558696693819
17065,0,rural,NA,0.8787697223886559,No Prison,5.5,45926,10.071019811269275,27.3,45.5,7.836129534091502
17067,0,rural,NA,0.6359011627906976,No Prison,6.1,48213,10.406149100403924,22.7,38.7,7.524266988661956
17069,0,rural,NA,0.8979591836734694,No Prison,8.4,39128,9.929181354345307,29.2,47.4,7.541533133178353
17071,0,rural,NA,0.7559650366170565,No Prison,6,47354,10.660410718213058,22.7,37.9,7.9900056960421395
17073,0,small/mid,NA,2.163887903511884,Has State,6.1,58983,10.744698468339353,24.4,40.5,6.87515762925599
17075,0,rural,NA,1.3196063932654571,No Prison,5.6,49836,10.254900832227424,28.6,39.1,8.819235723486475
17077,0,small/mid,NA,16.048096951334976,Has State,5.5,36613,9.997341741148821,40.5,52.3,7.919578276327081
17079,0,rural,NA,0.48244884378639163,No Prison,6.2,52608,10.632228711857422,34.2,40.6,7.587732967202731
17081,0,rural,NA,10.183024198501412,Has State,6.7,46460,10.190639437339366,28.8,42.2,8.888327757086042
17083,0,suburban,NA,1.0082872928176796,No Prison,6.3,53864,10.803982142508392,26.8,35,9.76485578593768
17085,0,rural,NA,0.7917595510800216,No Prison,5.4,51201,10.07528092428187,23.3,39.8,7.958984375
17087,0,rural,NA,13.503474718427992,Has State,8.5,46838,9.855397840354065,25.5,46.2,7.542677568619373
